PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),AQI
88.46280702,408.616743,18.04899782,136.8866095,3.885540508,152.2947454,Very Unhealthy
185.5292635,136.1556192,177.8853539,139.4764412,30.8152685,75.44253046,Very Unhealthy
456.8528713,195.0359166,186.7073783,39.64691008,49.01748527,133.3610228,Moderate
369.3589416,573.4867265,180.8483576,59.00941382,10.70910502,43.21312597,Unhealthy
380.1745982,508.1551544,79.33095889,144.9688005,39.6369842,198.7148838,Unhealthy
281.9430169,98.95304203,57.52401835,81.15730333,9.231603211,260.748014,Very Unhealthy
332.7698994,326.8158426,188.4344555,64.76176165,22.61185923,139.1057696,Moderate
254.3692381,294.3043604,176.5604737,29.31068029,4.233186052,63.89926397,Very Unhealthy
370.4469017,266.1959155,163.9634682,57.66582596,17.02930715,248.3658873,Unhealthy
366.3638227,282.3681428,66.83700024,94.68520871,38.8113241,93.92382738,Hazardous
15.54159379,385.7331059,127.7485223,5.805172109,2.263402398,178.1902897,Hazardous
315.8871963,580.2896501,150.0840552,12.49594302,16.00983178,22.62645772,Very Unhealthy
314.9068319,525.1952036,115.2308593,0.806460754,31.48761576,215.3812333,Unhealthy
33.6599828,525.0758422,120.4008667,32.83910018,47.42787108,138.2015115,Hazardous
205.1906326,422.0260398,151.3375566,27.44891983,12.2675885,127.0045866,Hazardous
449.3945618,10.55258055,153.3655963,127.6211521,8.657500482,280.450941,Very Unhealthy
476.7194124,264.2763198,47.98973308,27.78570339,10.18353153,147.4468629,Very Unhealthy
391.1054739,306.6757411,78.13494384,99.17715388,11.84043684,5.025153969,Unhealthy
75.73559449,505.494783,156.2368843,17.7538701,31.91607776,287.946265,Good
187.3599784,553.7052367,52.28950156,89.03396554,49.93339259,3.663868068,Hazardous
91.27667461,270.9275309,183.1187932,65.34302276,26.17956406,160.7608333,Good
326.0680681,180.2757801,167.778655,61.30021736,13.57153905,190.0791067,Hazardous
386.5722257,202.4128215,179.0912412,128.4842839,37.34798854,268.3452466,Hazardous
441.8828593,347.1973535,59.45998376,25.15792002,7.912582031,203.7637383,Hazardous
430.3242377,164.9831741,21.02340208,89.28272374,1.500708652,243.3398361,Very Unhealthy
49.60496383,546.4432354,20.11812608,123.2796084,30.26324845,230.9767804,Good
62.83700349,251.1911885,111.1815079,107.0845234,10.51477771,64.06045863,Moderate
454.8359065,594.0385011,61.11808814,147.5018732,19.96186259,210.1404216,Very Unhealthy
421.892216,65.7091484,52.7043367,0.31588147,11.556832,191.2746525,Hazardous
230.1890825,112.7275406,44.48107879,132.6538972,45.90308664,73.19125593,Good
215.0260459,306.9544114,112.4195221,92.01770344,16.89943208,38.49929089,Good
276.3998374,520.9832239,109.6190463,0.372679598,22.45367442,225.4918113,Unhealthy
298.3179249,212.371866,84.4625359,69.82407321,11.74214878,291.3378811,Very Unhealthy
127.1082802,502.4807246,27.68800705,115.1156066,4.242550581,221.5337509,Moderate
201.8708817,255.2715519,185.7589614,27.38200427,25.62783093,224.8349629,Unhealthy
309.8464821,511.795221,85.58719245,101.7715772,43.43616346,50.01135419,Good
103.133693,166.4588582,24.72845899,20.95026305,17.58408242,74.11660847,Unhealthy
499.4166188,283.1350486,7.415787831,120.5178658,39.04843021,175.7287905,Hazardous
141.4697261,167.2387896,30.51865968,85.26950525,1.630616165,9.429251956,Very Unhealthy
276.207639,129.1341153,59.42524635,5.0829979,11.77543229,200.3768829,Moderate
277.0797969,252.6874322,126.0187046,13.63135612,6.574766353,43.44337554,Moderate
225.7426142,200.8240513,194.1871341,129.5797575,20.14411989,124.0189114,Good
120.7717283,472.2881738,54.4135352,4.950212558,44.71664644,96.05643782,Unhealthy
282.6765362,448.5831342,157.9608544,44.78138983,18.67559652,31.93665014,Moderate
45.50720768,215.1320419,182.2772676,85.03678314,30.16618145,173.6314457,Moderate
193.4630567,595.3643767,78.31451501,32.01596706,44.90710596,108.3737556,Hazardous
112.1260975,584.3026889,50.65471878,33.63482486,17.98932756,13.1954956,Hazardous
62.08888698,550.7000866,98.21337991,116.4051017,18.28778128,133.3259935,Good
462.7414654,351.9047958,179.3424196,43.64918765,4.399152039,177.0776612,Unhealthy
349.9714575,247.3864451,2.196373628,5.787442421,17.45248257,39.12430668,Hazardous
84.41444117,187.8137693,97.32629539,108.16827,37.30799406,175.4981703,Unhealthy
474.6979303,9.019241361,151.5190524,143.1548938,42.23146893,90.60724097,Good
107.9960541,379.0840391,120.2260858,124.7900965,36.13752577,77.89444191,Very Unhealthy
117.8066319,331.8971459,99.4678767,82.28430442,0.346267736,238.644963,Good
66.63518777,377.9229093,110.7226403,63.73256296,5.84884,140.3225016,Very Unhealthy
363.9265677,345.5729475,123.8463316,138.7747756,36.5490999,113.3769004,Hazardous
285.4377163,82.62956489,136.4150309,114.9338157,47.11983293,243.9067169,Moderate
29.12556621,417.2276341,71.23711727,85.59858619,34.76805651,273.1032758,Good
12.64997471,216.2614648,103.4749094,131.9733478,11.30516566,94.52508554,Unhealthy
266.3297439,309.7768999,54.7140427,90.25685452,5.37791803,15.11941899,Unhealthy
325.765596,219.3922642,196.7980105,146.0257001,43.85081418,162.215269,Very Unhealthy
411.4368083,13.19992213,37.45761344,128.7435717,4.951525598,214.5461111,Unhealthy
239.1364621,525.9322928,30.13144521,82.5667846,7.551848187,176.3372233,Hazardous
338.2652394,89.24006598,53.76445515,138.4254314,29.83463608,206.4167251,Very Unhealthy
366.8278305,349.3038377,184.0108501,51.36584305,9.499853902,194.0172832,Moderate
306.5263465,529.8786082,131.7712116,105.1390532,11.3796678,286.7984728,Good
176.1081262,132.7975498,91.18550514,25.69134042,7.112928444,259.7753939,Very Unhealthy
65.94774151,247.2088396,185.0790815,134.3047373,47.21630998,39.55305672,Hazardous
323.7692723,226.6391891,180.0294385,37.20752248,6.246259061,135.7811634,Very Unhealthy
384.3481659,53.53228826,80.31850119,142.3548767,46.56660312,136.4305673,Hazardous
94.91355933,254.1103625,112.7281926,2.548718602,16.30984889,136.9001131,Very Unhealthy
247.4333595,287.6870917,181.0747964,102.2755345,41.0779745,279.2111847,Very Unhealthy
198.6226924,15.95839925,63.87973248,22.50842546,47.49987847,98.15785911,Moderate
102.8515378,292.8862544,81.50744628,115.6217208,25.96288755,184.2819112,Very Unhealthy
122.6565749,56.29807653,158.602919,73.78588954,38.50860623,268.894034,Hazardous
118.8370742,535.4775956,139.7277691,136.4475379,13.30052335,15.1615959,Very Unhealthy
209.4654772,390.0946488,9.730078399,107.2603815,19.14820963,263.5661918,Unhealthy
195.2309592,33.85615955,23.47528731,115.2398983,27.64933628,229.4876994,Moderate
277.0893661,496.2258108,169.2527756,18.07190538,42.52305883,62.3617176,Hazardous
46.60534493,216.9596696,5.947747533,14.48418155,31.03690198,97.6533884,Good
290.625168,135.3702835,183.9858411,127.5836558,1.104941201,93.17602414,Very Unhealthy
10.92304414,152.3527297,54.35055047,33.86607654,15.23922828,66.39195144,Hazardous
128.6875642,358.6311524,119.6758365,130.0412739,43.24859173,191.5564116,Unhealthy
251.069007,48.93176079,112.9161769,21.38072062,12.0118411,294.8484899,Very Unhealthy
343.4681517,35.24708175,79.25075123,46.2676921,18.39640851,49.98353804,Unhealthy
385.6328118,376.5078279,6.287384722,139.3108094,19.48073616,69.65665783,Very Unhealthy
17.78065813,589.1456816,38.49425216,125.957675,7.722636718,87.11223949,Very Unhealthy
268.743444,290.0570486,122.9946972,8.136396586,17.49060247,281.2713153,Good
177.2182963,247.9699962,89.27455454,67.21462654,40.87103595,187.7464757,Good
347.4544601,568.3186216,82.7674092,136.4801763,42.45469342,63.80048029,Unhealthy
141.8898811,144.5943487,19.54058016,2.213676319,29.04487721,241.1967203,Moderate
371.8618148,144.3246199,69.42548505,16.09792302,33.93698025,276.8618088,Very Unhealthy
301.1184539,543.0696678,105.2861104,96.77938276,26.72863517,121.0326583,Good
394.8361919,388.1587078,15.53854699,15.74752244,2.213628224,51.84506679,Moderate
492.196979,32.27027303,13.33915052,67.32573767,34.83424334,92.97496665,Unhealthy
454.2929886,404.3864448,98.31067664,76.17341729,49.82754378,65.13442578,Hazardous
296.6450974,492.0189248,112.2504348,129.0381095,11.39116629,60.42810534,Good
446.8810887,164.3719906,51.52830093,143.608623,49.10755995,51.23662125,Very Unhealthy
76.54490643,229.7357246,65.15326939,76.83464219,49.88868003,262.8143461,Good
21.51757846,118.6059707,159.3740849,76.55404826,7.075730274,25.76640614,Very Unhealthy
266.566625,380.0077617,173.8472048,109.0193008,46.30675901,124.0048589,Good
487.1848881,398.5169215,65.04573733,28.8759925,33.77663173,4.420519925,Unhealthy
354.8682237,41.12149885,71.14291286,141.1287811,23.31859122,88.01858996,Unhealthy
152.5712018,406.6227906,166.0653115,0.179838668,17.23303587,212.0805493,Unhealthy
334.3856764,395.0727505,194.7669003,0.269080511,31.49007968,60.85072706,Unhealthy
19.95385655,21.08067505,64.11863906,93.84995427,42.13933386,299.6188949,Unhealthy
235.3098103,333.2220457,157.7453142,51.22270384,1.705117989,14.48977265,Very Unhealthy
118.6278417,368.3630602,95.93847377,59.71728604,26.77311356,40.94510034,Very Unhealthy
24.59907578,258.0933943,52.74560913,33.21557638,32.51319922,236.0642906,Hazardous
124.9551904,540.7903054,136.3570393,61.17035961,1.280164583,292.799507,Unhealthy
361.2302157,197.0215916,92.51007537,124.1974715,44.45387998,286.2039019,Moderate
275.5943911,40.3070232,53.6324879,104.8874172,47.58949597,239.4709336,Very Unhealthy
11.71744914,403.111797,21.44592878,14.19806338,30.62456569,291.8959706,Very Unhealthy
204.8688766,363.1321514,173.3908828,8.501975797,5.850053723,252.2383348,Hazardous
376.0855523,593.4351063,175.7335607,75.92891962,46.62058552,17.40743892,Very Unhealthy
477.3023468,138.7849686,14.99235118,109.5241445,40.25035487,253.6902353,Good
437.1787854,237.2966318,132.6790741,99.67336036,1.427411453,145.1339808,Very Unhealthy
0.759875615,276.7078782,32.51548612,129.6172041,28.9578814,137.0259639,Good
109.3509985,516.9047323,129.264016,19.98969268,5.726865819,0.758195052,Hazardous
103.8684421,248.740795,181.5234387,90.86289553,7.05331981,186.0771495,Good
206.547315,463.2889947,52.04293804,114.9021821,9.625497247,201.4826019,Moderate
322.8772823,94.16563591,69.58584656,140.6761182,19.80942475,237.2146327,Very Unhealthy
76.53453044,245.8706362,159.0259918,15.13245561,43.81914304,97.78589597,Moderate
457.839347,92.98646899,147.0747585,35.94627761,1.553770634,38.4400805,Unhealthy
388.5584574,569.807319,81.73105689,53.18871482,34.4605485,131.9550932,Hazardous
209.6659687,106.6543826,169.7096159,81.11256376,48.22753945,108.6863791,Hazardous
291.9967381,251.4436401,184.1170956,61.29182916,32.06167219,225.939973,Very Unhealthy
270.9010026,49.35643378,90.52872769,129.1675926,40.78025297,68.83163364,Very Unhealthy
291.1150278,552.8301132,7.890320521,142.5790407,45.08861579,41.45129375,Hazardous
430.0576269,374.2912605,101.8879956,10.51179844,35.73989024,132.0556444,Very Unhealthy
100.0598197,577.4737575,147.9364919,104.9520948,32.99213991,188.3968772,Good
341.8569843,25.36298113,44.0071485,17.14099781,0.898337195,84.29928515,Good
53.51640007,104.9871054,19.88606412,134.6932731,25.94445445,34.32994836,Good
229.5819874,228.029296,57.04292871,21.31478152,23.46128934,131.7349174,Hazardous
317.9194345,372.815941,2.317377735,148.7266813,26.13528135,288.5632038,Hazardous
6.250830573,197.7106038,143.0943459,64.16253179,21.62401951,290.1943418,Moderate
54.033132,427.1244122,29.21367314,57.2905324,45.32787573,212.605694,Unhealthy
45.63338471,99.07772813,144.7298044,87.94207265,44.45150448,233.1460243,Very Unhealthy
187.3463038,360.3819351,46.90959852,59.15346547,6.284927768,61.05304109,Hazardous
311.0044784,238.7797066,198.4124218,35.204041,26.64464003,112.3961777,Moderate
497.9825152,304.9445872,106.3590764,94.37157663,47.97794919,181.4262462,Unhealthy
127.0394427,341.7798366,8.2677712,109.2545398,29.93320778,225.1249865,Good
67.97976575,35.93752816,154.5357755,141.7982408,40.08342101,49.98748006,Very Unhealthy
207.3813242,554.4145568,82.01804903,61.36779114,18.6680011,137.2885118,Hazardous
72.98771633,471.6551011,121.4642577,105.8659403,18.86244978,48.82631413,Moderate
12.2722713,265.4734732,190.2426446,125.0405275,16.28436417,190.0075702,Good
281.9795295,328.4816991,103.4539544,124.7075724,1.092273231,231.6486622,Unhealthy
439.7862566,19.52136182,160.875273,5.140520787,46.24258062,249.9925413,Moderate
430.4250526,298.7684001,60.55856346,53.355348,17.48208495,219.7095469,Unhealthy
50.39428641,255.7895648,142.9042087,2.012753875,18.35439782,47.74354607,Hazardous
73.73845765,224.6911602,19.86460087,83.86198811,37.97737042,248.5235813,Moderate
245.5604966,489.2112802,178.669811,129.7635639,26.34465613,100.3241743,Very Unhealthy
183.8582601,109.1546247,39.94948147,122.237705,18.10210775,250.729899,Good
351.5372714,105.7861497,60.38590695,121.6874359,44.1808715,75.27018552,Moderate
247.4705001,313.0066957,191.6423763,52.77539968,41.26896067,142.7109769,Hazardous
10.05908934,412.2862973,31.04271846,6.949448223,48.84007858,172.9715183,Hazardous
142.2820891,13.46431771,50.8819519,25.86265825,32.0510818,10.4164641,Unhealthy
450.7459353,327.5042941,116.0358596,100.6037039,34.50483055,271.1083696,Unhealthy
255.7544134,179.2194772,196.1387998,20.07641917,16.22497617,153.4629859,Very Unhealthy
398.9743759,454.1289108,138.2838949,18.79925516,4.978999423,57.61253091,Hazardous
201.1480496,281.3231442,22.838015,53.05128587,5.295836735,48.24357849,Hazardous
338.4818239,500.445159,149.6234305,14.18022419,32.2970231,205.9644722,Hazardous
84.50160862,238.1855853,85.24309291,49.46762132,5.663581848,24.519936,Good
368.2666336,496.2537293,198.4657882,145.4538981,45.33132829,131.9465157,Good
393.2905232,429.9042505,125.743412,2.992666318,35.19343271,162.0829456,Hazardous
45.07012956,496.9544321,106.391179,124.5814211,11.310337,69.93932293,Good
91.65537153,487.4522779,111.4530313,149.0432495,13.96058305,38.7599559,Hazardous
231.4446368,291.8186511,128.3123622,65.46079112,35.49868587,147.2119618,Unhealthy
318.7183682,220.8548449,146.3658555,141.4583053,41.20599675,102.0983309,Unhealthy
318.7456673,459.0869045,15.66436705,39.17173027,41.97149936,42.07248585,Good
334.1014903,216.9144461,26.13390396,147.3445952,30.05135861,63.11208052,Unhealthy
357.2076235,53.63794223,60.0955451,129.2326966,7.761599314,141.2819044,Unhealthy
252.8833189,515.3067884,95.59086495,132.7046355,40.91797507,39.91511935,Very Unhealthy
287.4277446,238.3189421,62.21347949,19.55975382,39.58217643,280.8357996,Very Unhealthy
4.203066904,79.56237046,42.76762581,130.5093627,41.7678793,232.6367461,Hazardous
83.30035267,387.8860876,185.0059417,141.2734486,7.883189025,97.66735113,Moderate
249.282021,533.8639487,6.520106865,122.8571969,34.21788731,77.50672863,Moderate
372.796529,516.5793126,187.7396341,13.70460349,48.01219667,262.288652,Very Unhealthy
404.46245,332.6680924,181.4484629,12.71649486,12.80307931,128.078416,Hazardous
364.471846,52.84267021,136.75635,53.64089904,35.83640134,258.8153471,Very Unhealthy
243.2013616,417.9618491,6.506916386,105.7388501,12.94587157,222.736913,Unhealthy
140.6387739,365.2972201,45.07111232,1.867924225,15.35482044,27.63540246,Hazardous
222.3580801,126.0890034,195.8201247,142.5968619,24.2634038,244.0811811,Hazardous
4.647449045,540.3241538,181.190073,78.81738992,44.74770218,161.964313,Moderate
298.9797281,52.00064234,192.9143922,53.7558664,1.933090591,203.2800421,Moderate
37.28345205,223.8229551,199.224632,84.18433938,49.48206554,65.7013399,Moderate
72.69504744,56.71983188,12.77749326,107.3679295,38.60385748,0.081172632,Good
312.9883102,547.166914,114.1725073,40.99186316,17.98894488,100.106428,Unhealthy
6.674336173,21.23047747,166.8275222,43.66854708,17.70801018,57.18820149,Unhealthy
286.7776666,255.4588661,63.94179316,70.22652749,24.14906181,130.5649544,Unhealthy
319.1900437,517.067212,87.11174445,100.489609,43.7739273,27.26934331,Unhealthy
394.1375068,150.8294035,56.74772973,105.9555502,0.895867042,268.5138902,Unhealthy
34.01526398,63.00736234,7.61442716,48.60849591,27.41248253,35.61716148,Unhealthy
1.465831698,76.20259895,14.54266847,48.37373392,2.804322257,229.2554792,Good
383.428947,242.9610565,4.288353925,73.06631193,5.780037367,281.7973595,Hazardous
145.0269396,257.1491156,105.4488898,81.28825509,34.53329322,44.46853992,Moderate
443.6026108,430.8461624,123.6846166,97.41212024,11.71544426,103.9430381,Moderate
92.48429706,142.7571984,61.5403365,92.65645225,2.079740262,219.3187464,Moderate
292.7528777,421.1038078,165.2297074,55.8776826,8.211864004,214.3386234,Unhealthy
54.70483218,599.3855874,177.6026703,44.53301854,10.43190418,11.21851508,Moderate
201.3450742,518.5505238,27.94966105,46.18817867,38.48909979,21.20821645,Good
441.0321975,381.3446044,10.38489255,96.81015866,31.24620657,36.0418897,Unhealthy
304.1737542,563.9475006,63.87612261,64.97213316,36.75620063,170.4065597,Unhealthy
344.8085179,594.6655035,142.5975065,20.15240434,18.49111398,16.51293254,Good
112.9851652,342.1643348,101.4847783,0.888458869,5.656638719,176.5229844,Hazardous
461.3754602,164.1780754,97.61799947,4.45160461,40.26450517,102.7385951,Good
311.7412202,548.9899558,30.48207969,130.1274521,7.020341933,200.82313,Good
52.94274211,506.5168654,70.29082369,68.67408171,19.13408834,234.6127001,Good
7.776123918,50.7667569,191.7782517,98.6140806,13.11391208,237.4197972,Hazardous
7.961258257,561.8248211,68.1120878,139.3556244,14.82674268,11.29044727,Moderate
25.60589611,219.7319023,118.2864825,18.94197811,30.09283309,284.1585981,Good
455.8079311,193.2515453,11.66977982,67.14238431,8.217607618,175.993886,Unhealthy
179.1893648,205.9616143,12.77085157,80.86010953,22.29369451,268.7097286,Moderate
149.1162638,192.010989,84.8507985,126.2302361,31.93441954,184.5435544,Moderate
208.2728617,309.6151077,120.8224713,149.0577637,43.44565985,145.2351084,Very Unhealthy
204.7857901,347.8642331,74.46820866,106.751773,18.56137599,218.9185848,Good
119.2466378,255.3812625,35.80271518,96.27511545,15.93458907,65.82637888,Moderate
45.91400479,247.5473743,147.191463,138.0468794,18.39236125,30.9678669,Unhealthy
54.31329631,442.3882768,28.00876339,125.6071369,25.03985352,27.14946591,Hazardous
299.5943491,1.816522967,133.6033489,129.7566247,15.65472969,254.7408205,Hazardous
198.4175258,568.1318769,191.3468977,0.405858701,12.52260325,273.7334376,Moderate
451.227694,428.6601937,94.10737167,77.16481373,18.76515461,244.3241997,Hazardous
231.8683552,424.3515172,40.08673572,117.4092851,38.89146324,271.3300893,Very Unhealthy
251.7457879,253.1780197,168.3963597,27.21856837,12.64073935,295.4327272,Hazardous
464.1224906,579.472093,101.0952394,112.7178437,42.23148165,157.817664,Hazardous
250.8203697,0.193939008,184.644403,1.374022748,14.25532707,46.16417092,Hazardous
250.9909888,45.88884607,144.1172151,86.27500367,30.15384484,182.3779557,Unhealthy
181.5814901,482.4385819,86.12192117,127.699218,48.54881411,106.1679809,Very Unhealthy
355.2059302,443.2205287,123.4768562,64.70225373,47.58964299,103.9345789,Very Unhealthy
196.1138341,162.8132977,33.99288403,110.9178792,21.73164993,218.3424333,Hazardous
294.1610852,356.8559281,77.44608135,79.55980049,3.375788465,27.19520643,Moderate
223.6976719,319.2317107,118.7742547,97.09364676,45.13143572,11.25945286,Unhealthy
264.3724305,316.2688465,118.0083701,77.50018738,6.34579908,208.5823404,Moderate
413.5136496,357.3367826,117.4430734,71.37551149,46.17746165,78.21893564,Good
206.8665107,596.2411782,148.7072153,126.2439869,36.63153031,115.6503586,Unhealthy
115.038903,592.4069659,21.13067698,13.91147784,46.71195603,92.28989548,Hazardous
285.1602127,589.0090165,14.73141761,87.6976928,33.26959059,184.4523625,Unhealthy
468.7544093,329.2106346,29.604144,17.22157317,49.75563382,46.35466174,Unhealthy
346.6060104,190.8563357,158.4788621,84.42118675,23.35008405,216.1764163,Moderate
154.1816219,336.0660231,12.97074936,144.5394064,16.48107539,277.478087,Good
481.4969159,373.613096,45.04709569,8.564683652,19.66559785,250.8326064,Unhealthy
171.3584506,186.8628412,50.9552011,63.30102048,17.51444661,272.1110908,Good
491.6270119,379.665549,129.4503245,120.29568,20.03986426,281.1212571,Good
95.99486433,373.1965641,80.32590524,55.45373526,44.26010529,111.7002547,Moderate
499.8247672,542.0828474,39.79864468,78.04721512,29.60305676,238.7220543,Moderate
37.95282495,142.5621827,89.90769115,17.20617103,36.28489603,148.4476845,Hazardous
356.6199409,418.5658955,137.0902711,33.46099129,14.39366299,80.93195095,Hazardous
370.220793,270.4568239,157.210374,102.9637808,49.49353416,224.0646072,Unhealthy
339.7873435,77.94940481,24.77663747,124.2881331,14.03673711,73.23857306,Hazardous
388.8033838,189.709604,142.9431197,96.96845245,7.951257279,32.88616159,Moderate
235.9164708,34.36622067,0.904531652,125.5381319,38.90972926,211.3858676,Hazardous
27.05697329,191.5996991,144.8647336,90.84862008,41.95376675,86.26650408,Hazardous
178.8766464,41.40818837,132.2007731,121.5312313,19.68976333,91.77563222,Hazardous
321.1572486,555.2670335,93.7333157,147.4330201,27.05358911,264.33685,Good
323.1235237,61.04757401,27.37465593,12.42371012,20.70639918,40.66176761,Hazardous
97.59691616,490.4048163,152.9098008,71.94744452,14.6960978,229.4538054,Moderate
126.5026032,543.6758462,14.35061775,28.48389995,40.66885159,115.8637621,Good
243.3490689,280.6023348,179.1137228,69.78428214,37.85186781,267.9031053,Hazardous
364.3052614,32.3557296,154.6920734,74.93801172,24.26643149,132.1032603,Hazardous
426.3990515,357.4714101,148.1926989,93.28819143,22.77754612,122.7068673,Moderate
43.24242402,140.8610303,150.878848,65.89469805,9.008184739,128.9598334,Unhealthy
462.8099578,105.9950422,13.51464784,48.70686416,31.863668,251.3071368,Moderate
463.8658313,340.0583339,197.9898169,6.475244309,46.1838871,3.153061631,Very Unhealthy
3.966871049,213.8294369,171.719924,5.219030055,35.94219462,211.4589059,Moderate
253.2047878,438.2271461,101.5866861,26.25125277,25.31352471,61.57209419,Unhealthy
293.572132,354.7506332,143.8800622,67.34796146,1.932925453,264.6376551,Moderate
276.8567146,497.6047642,147.8514323,62.62740544,46.51414222,112.7779962,Good
307.8858288,35.0315182,165.9570569,28.6043241,15.4022169,101.6866733,Good
251.6756409,140.9514268,51.07481669,123.3509358,14.99762605,213.7873147,Moderate
146.9034569,340.1938104,74.41054494,102.5239817,23.47980269,216.7347046,Good
47.85219308,528.2569395,159.9370604,51.47474724,21.45829616,190.1132948,Unhealthy
104.1897053,488.0590037,153.7967771,119.5451328,48.11747485,98.94246829,Very Unhealthy
370.1275569,407.7188034,104.5230647,148.3868858,8.250372741,183.1059155,Very Unhealthy
120.5317593,344.4432212,79.24106895,36.75636357,34.45610774,16.27977666,Unhealthy
414.8551678,378.8755422,193.6885142,54.38848588,5.338159937,286.5539428,Hazardous
201.7441835,128.1646513,83.00427813,148.9347378,13.84487892,135.8135436,Hazardous
207.2379274,357.1159125,152.7971439,20.6823857,36.10685892,91.34332554,Very Unhealthy
434.2493706,296.2569536,82.52847297,11.5781645,40.20217169,258.2336953,Good
107.1444141,230.6606886,61.96723274,78.14867405,23.44622561,97.25159586,Good
94.80961835,532.6383103,128.1993507,70.26436542,39.46725542,299.1520268,Hazardous
492.7032028,497.6494348,161.523175,11.74331205,46.75635255,207.1798643,Very Unhealthy
270.3022201,46.04139585,196.2755015,43.50540345,46.78937174,194.8734108,Moderate
95.26035203,591.4376649,29.78081836,62.84049949,17.12372277,45.55696802,Moderate
82.90241502,137.9905218,175.2228941,123.3314432,15.60699207,182.9588106,Good
430.8324847,129.2036324,104.8283867,106.1763531,36.32223261,46.53748023,Unhealthy
299.9229836,566.2897478,21.54849554,137.1789958,32.70472514,235.081247,Hazardous
57.51912714,266.8814568,158.8757238,49.87499055,19.61325541,41.52071896,Good
443.4540443,483.2188222,66.30888462,46.40676338,11.43366521,107.6498119,Unhealthy
221.9525028,172.9213674,173.6499614,69.47725512,30.92159438,143.0198353,Unhealthy
494.6786361,523.9026696,31.56037451,1.129220536,21.51194962,241.5580691,Hazardous
140.8801638,499.3828592,142.2183369,31.09801321,6.605672081,189.8280598,Unhealthy
264.4086157,311.687203,60.15925205,31.72066653,31.96243759,224.3902082,Unhealthy
86.55014037,423.0335759,51.46974706,9.163504966,34.88372059,73.19223314,Hazardous
219.8529893,578.4168966,10.05203265,68.26960346,18.2116005,71.17903453,Very Unhealthy
88.2687745,271.227264,96.38173542,135.8280308,41.59772036,114.1859807,Moderate
153.6155433,296.5229248,78.30048406,0.60456248,3.683654163,5.604260735,Very Unhealthy
134.9328689,433.6822513,12.33807141,94.26220001,24.795489,249.2112401,Moderate
141.5469661,231.8559364,45.32845007,131.8999077,47.81672363,110.9905961,Moderate
484.9131557,576.7378348,97.45436941,16.12816539,9.523156836,20.26609128,Hazardous
19.22324289,24.26146193,161.6542808,137.5887425,8.616212096,261.6646396,Very Unhealthy
248.4307627,242.0267375,185.8895767,122.7782465,18.93483429,290.3479208,Hazardous
314.6229021,428.3106402,103.0664346,32.18570174,13.40420213,193.9753614,Very Unhealthy
330.3806872,257.6283755,80.6613476,135.8015363,11.07666968,106.9764827,Unhealthy
377.2728441,155.5491656,190.9508852,120.6023679,47.49215308,124.127096,Good
380.4827041,248.0724945,192.5724789,16.70836394,17.24238866,76.84669905,Very Unhealthy
477.7514912,528.9100786,38.08246787,124.5899171,2.991903735,213.3826052,Very Unhealthy
377.8339773,328.2043515,106.291061,81.3274408,44.98908576,106.8216227,Unhealthy
411.8446246,201.0661157,164.1820162,122.3939863,22.41230238,9.745137998,Unhealthy
266.1577076,402.9137905,164.4517994,92.64974953,36.79708811,13.84865432,Moderate
328.8366719,367.1070366,136.9957233,58.77855127,18.36736236,184.4248692,Good
239.0621584,336.2680892,94.29378336,90.17107043,46.75845185,87.11520218,Good
138.2085234,234.6943624,80.73129878,95.4271111,14.39001277,50.57749149,Good
156.6915401,43.32018457,161.2824339,114.9309221,33.13833216,165.709515,Very Unhealthy
180.2663717,372.4388971,45.14463516,124.6022638,41.21724624,83.53094829,Very Unhealthy
170.3216739,251.873258,85.68597774,99.48160033,11.89663923,22.00058836,Hazardous
266.5805313,257.258453,113.3729396,148.4472314,40.07554207,58.07471715,Moderate
123.8158627,140.4482608,166.356784,116.7826408,39.61380055,233.372016,Unhealthy
258.3210568,149.6520002,74.77002523,136.6147498,48.21118009,255.6034401,Unhealthy
458.1206556,472.4767831,109.7311527,47.92415,46.14059577,261.6442887,Unhealthy
202.9819144,287.6188773,55.83276742,47.43411482,19.43043625,160.4498628,Hazardous
111.3230322,65.57874552,167.3825351,54.35026143,29.52718772,285.2853396,Hazardous
173.4279478,27.51057894,157.1082475,65.9574434,46.26471608,45.50064658,Very Unhealthy
438.4436473,134.8292804,164.0196512,144.2100203,0.218783643,203.5068473,Hazardous
470.8489617,292.4650715,11.49525689,11.0296829,31.3675071,211.2784731,Hazardous
443.3434466,370.3500562,97.37962683,74.76653695,10.76817551,15.95562096,Unhealthy
143.6738057,86.20726244,27.16856387,24.17407824,36.93830051,84.7342924,Hazardous
193.9227568,260.3154278,134.7520884,121.6340048,39.82348456,284.7144407,Moderate
487.4669123,43.53130966,62.2781858,4.671640202,35.64796185,227.7086716,Hazardous
161.9261553,22.63553281,154.9152466,68.27163857,49.8039001,16.40817892,Good
68.9299423,518.0087636,13.03338096,59.21115344,23.9628813,162.2381492,Hazardous
141.0471022,395.0005318,102.6521109,13.8271485,28.06727387,194.5866545,Very Unhealthy
481.9887627,468.6562713,24.73303153,56.50784254,20.44962113,291.9250185,Moderate
207.9377252,109.1264558,111.5798203,121.3545747,48.69915771,214.930239,Hazardous
